"MapoticID";"Longitude";"Latitude";"Name";"Category";"Rating";"Image URL";"Import ID";"Description";"Address";"Web";"E-mail";"Phone number";"Description";"Refreshment";"Diving";"Entrance";"Accessibility/parking";"Link";"Nudist beach";"Video";"Dog swimming"
"205561";"12.583037";"50.15026";"Dasnický lom";"Quarry";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205561/d433e770-c755-4b1f-85a6-17366147a215.jpg";"swimplaces:2879";"";"";"";"";"";"Špatný přístup do vody, žádná pláž je tu ale krásná čistá voda :)";"No restaurant";"Suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"205562";"12.583037";"50.15026";"Dasnický lom";"Quarry";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205562/037f92ee-fd09-4f83-a4ef-c0cee67f2206.jpg";"swimplaces:2880";"";"";"";"";"";"Špatný přístup do vody, žádná pláž je tu ale krásná čistá voda :)";"No restaurant";"Suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"205563";"12.583037";"50.15026";"Dasnický lom";"Quarry";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205563/c4e7272a-c7a4-4aa5-b353-4a4fa9f72e7e.jpg";"swimplaces:2881";"";"";"";"";"";"Špatný přístup do vody, žádná pláž je tu ale krásná čistá voda :)";"No restaurant";"Suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"205564";"12.583037";"50.15026";"Dasnický lom";"Quarry";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205564/a300d0be-1054-48a9-9d13-4a44132f68ac.jpg";"swimplaces:2882";"";"";"";"";"";"Špatný přístup do vody, žádná pláž je tu ale krásná čistá voda :)";"No restaurant";"Suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"205565";"12.583037";"50.15026";"Dasnický lom";"Quarry";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205565/50586066-8c41-429c-8e1c-2c74215cd26c.jpg";"swimplaces:2883";"";"";"";"";"";"Špatný přístup do vody, žádná pláž je tu ale krásná čistá voda :)";"No restaurant";"Suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"205566";"12.583037";"50.15026";"Dasnický lom";"Quarry";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205566/14c62198-93e2-439d-85eb-239400e8b3e4.jpg";"swimplaces:2884";"";"";"";"";"";"Špatný přístup do vody, žádná pláž je tu ale krásná čistá voda :)";"No restaurant";"Suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"205567";"12.583037";"50.15026";"Dasnický lom";"Quarry";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205567/1887e607-ac5e-4b86-9907-effae0dd4e29.jpg";"swimplaces:2885";"";"";"";"";"";"Špatný přístup do vody, žádná pláž je tu ale krásná čistá voda :)";"No restaurant";"Suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"205568";"12.583037";"50.15026";"Dasnický lom";"Quarry";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205568/0b08c885-5b9c-4ab4-aa75-9415eaaf90be.jpg";"swimplaces:2886";"";"";"";"";"";"Špatný přístup do vody, žádná pláž je tu ale krásná čistá voda :)";"No restaurant";"Suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"205569";"12.583037";"50.15026";"Dasnický lom";"Quarry";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205569/ff618d39-db07-4e40-8dc3-9076a3afcb56.jpg";"swimplaces:2887";"";"";"";"";"";"Špatný přístup do vody, žádná pláž je tu ale krásná čistá voda :)";"No restaurant";"Suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"205570";"12.582365";"50.150367";"Dasnický lom";"Quarry";"4.666666666666667";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205570/image-7ddc2825-1817-4bc6-b3ec-1b2d6c40ce16_2048x1024.jpg";"swimplaces:2888";"";"";"";"";"";"Špatný přístup do vody, žádná pláž ale je tam krásná čistá voda :)";"No restaurant";"Suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"205571";"15.383085";"49.688858";"Žebrákovský rybník";"Lake (pond)";"4.5";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205571/78229846-13fe-40d8-8c51-fd3c65c4eed0.jpg";"swimplaces:2889";"";"";"";"";"";"Pěkný čistý rybník, travnatý břeh.";"No restaurant";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"205572";"13.7364";"50.100368";"Rakovnický bazén";"Other";"4.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205572/59e58d81-e387-4de9-839e-6ecec7ff6814.jpg";"swimplaces:2890";"";"";"";"";"";"Rakovnický bazén se bude opravovat. Koncem srpna se uzavře, tak využijte příležitosti a běžte se schladit. Voda je sice studenější, ale příjemně schladí.";"Restaurant on site";"Suitable for diving";"Entrance fee";"Very close";"";"Not suitable for nudists";"";""
"205573";"15.3751087";"49.3806685";"koupaliště";"Swimming pool";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205573/843d472e-6aec-462b-a751-e0f65651cb9e.jpg";"swimplaces:2891";"";"";"";"";"";"čistá voda ,ale je pokryt řasami";"No restaurant";"Not suitable for diving";"No entrance fee";"100 m";"";"Not suitable for nudists";"";""
"205574";"15.344832";"50.662969";"Jesenny-koupalko neformal";"Swimming pool";"4.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205574/b28f798e-1d5d-4703-88a6-25fc7932649f.jpg";"swimplaces:2892";"";"";"";"";"";"Pěkné koupaliště. Super trávník kolem. Kdo chce, má stín. Pro děti houpačka. Pořád otevřena jednoduchá hospůdka. Parkování přímo u bazénu. Neplatí se žádný vstup-nic! Fakt příjemný relax místo.";"Restaurant on site";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"205575";"17.2892833";"50.3145307";"T.O.Udolí Bílá Bříza";"Other";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205575/fc8d1143-0b48-41b4-87f6-4c2a31dda569.jpg";"swimplaces:2893";"";"";"";"";"";"Na samotě u nás najdete flek kde mužete popřípadě přespat v udolí ve stanu a udělat si ohen.tel 737  088 782 je to zadarmo jen je tu dobrovolna kasička pro podporu zvířátek kolem . pěkný den dáša";"Restaurant on site";"Not suitable for diving";"No entrance fee";"100 m";"";"Not suitable for nudists";"";""
"205576";"17.2892833";"50.3145307";"T.O.Udolí Bílá Bříza";"Other";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205576/88d251a2-fafc-4230-bd6a-c392ff6de278.jpg";"swimplaces:2894";"";"";"";"";"";"Na samotě u nás najdete flek kde mužete popřípadě přespat v udolí ve stanu a udělat si ohen.tel 737  088 782 je to zadarmo jen je tu dobrovolna kasička pro podporu zvířátek kolem . pěkný den dáša";"Restaurant on site";"Not suitable for diving";"No entrance fee";"100 m";"";"Not suitable for nudists";"";""
"205577";"12.8872633";"50.2962072";"Lom u Velkého rybníka";"Quarry";"5.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205577/ce6d43bc-c69c-446b-8ce2-af29e0c7ae6b.jpg";"swimplaces:2895";"";"";"";"";"";"Velmi čistý, málo navštěvovaný, pláž trav. porost/skála je to součástí komplexu Velký rybník, voda místy jako kafíčko";"No restaurant";"Not suitable for diving";"No entrance fee";"100 m";"";"Not suitable for nudists";"";""
"205578";"14.503996";"48.737003";"Koupaliště";"Swimming pool";"4.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205578/97e87d17-a312-40b5-9cf3-9e0dab98f27d.jpg";"swimplaces:2896";"";"";"";"";"";"Klasické koupaliště, občerstvení, hřiště na Beach.";"Restaurant on site";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"205579";"16.894129";"48.766227";"Břeclav";"Quarry";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205579/962566a2-4687-409c-af78-381a2b9ce71f.jpg";"swimplaces:2897";"";"";"";"";"";"Super voda";"No restaurant";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"205580";"16.512564";"50.079369";"Třeboň ";"Quarry";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205580/3c540d1c-d9f9-4cd8-9a79-287dede13de9.jpg";"swimplaces:2898";"";"";"";"";"";"Domov dětí a mládeže";"No restaurant";"Suitable for diving";"No entrance fee";"Very close";"";"Suitable for nudists";"";""
"205581";"-1.0";"-1.0";"Třeboň";"Swimming pool";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205581/e0c1a9c0-866e-4f56-983b-f3ff3baeb981.jpg";"swimplaces:2899";"";"";"";"";"";"Super voda";"No restaurant";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"205582";"14.354535";"50.047245";"Dobřichovice ";"River (stream)";"5.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205582/b159fe31-098a-4c08-8546-a6b31640dc4b.jpg";"swimplaces:2900";"";"";"";"";"";"Skvělá tekoucí řeka";"Restaurant on site";"Not suitable for diving";"Entrance fee";"Very close";"";"Not suitable for nudists";"";""
"205583";"15.8743644";"49.3951249";"Balinka";"Lake (pond)";"4.5";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205583/image-50426db1-a726-4529-a0d5-9bcba2bc048b_2048x1536.jpg";"swimplaces:2901";"";"";"";"";"";"Udržovaný rybník s pískovou miniplážičku pro děti.";"No restaurant";"Not suitable for diving";"No entrance fee";"100 m";"";"Not suitable for nudists";"";""
"205584";"15.204975";"49.244823";"Autocamp Panistávka";"Lake (pond)";"4.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205584/749256e4-f16b-4a25-a907-6aa969c30780.jpg";"swimplaces:2902";"";"";"";"";"";"Voda většinou teplá, dobrý vstup do vod";"No restaurant";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"205585";"15.4529572";"49.8282387";"Kopaniny";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205585/440c648d-0149-44a7-b2d5-dcd8178f3527.jpg";"swimplaces:2903";"";"";"";"";"";"Nedávno upravený rybník, nedaleko malebné hájovny.";"No restaurant";"Not suitable for diving";"No entrance fee";"250 m";"";"Not suitable for nudists";"";""
"205586";"16.951567";"43.34951";"Baška voda";"Sea";"5.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205586/519b906c-2281-41dc-93ff-744326fc2dd2.jpg";"swimplaces:2904";"";"";"";"";"";"Čistá voda, málo mořských ježků, kamínkatá pláž";"No restaurant";"Suitable for diving";"No entrance fee";"500 m";"";"Not suitable for nudists";"";""
"205587";"17.568089";"49.2411";"Na Koupališti";"Swimming pool";"5.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205587/1dc3a504-2780-4f7f-973a-b59c8d32654d.jpg";"swimplaces:2905";"";"";"";"";"";"Restaurace a sportovní areál Sazovice. Koupaliště, tenisové kurty, fotbalové hřiště, občerstvení. Velmi pěkné zázemí a příznivé ceny. www.nakoupalisti.cz";"Restaurant on site";"Not suitable for diving";"Entrance fee";"Very close";"";"Not suitable for nudists";"";""
"205588";"17.225578";"45.597575";"Koupaliště Daruvar";"Swimming pool";"5.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205588/06607d43-0e0b-45dd-9a7a-c76af85b61f4.jpg";"swimplaces:2906";"";"";"";"";"";"Vnitřní i venkovní koupaliště, občerstvení, skluzavky.";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"";"Not suitable for nudists";"";""
"205589";"15.796562";"50.014969";"Hráz Nemošice Chrudimka";"River (stream)";"4.666666666666667";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205589/254f5cf2-5d74-4dae-9d07-5567627aa02e.jpg";"swimplaces:2907";"";"";"";"";"";"Příjemná koupačka na okraji Nemošic. Voda studená, osvěžující i ve velkých vedrech. Není moc čistá, popadané listy a větve. Nad  hrází schůdky do vody a pod spíše brouzdaliště. Možnost skákání z mostu ";"No restaurant";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"205590";"15.778303";"50.044338";"Schody pod mostem do Chrudimky";"River (stream)";"5.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205590/76243283-c239-415a-92f5-77629252dfba.jpg";"swimplaces:2908";"";"";"";"";"";"Krásné nové schody na okraji parku Na Špici, možnost skoku do vody z mostu. Voda studená, ne moc čistá, ideální na osvěžení po párty v ranních hodinách. Pozor v noci neosvětleno. Nevhodné pro opalovačku, spíše na smočení.";"No restaurant";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"205591";"17.759287";"49.773574";"Městské koupaliště Vítkov";"Swimming pool";"3.5";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205591/07cb0cff-7a3f-4539-938f-87b6d3ce1bb1.jpg";"swimplaces:2909";"";"";"";"";"";"Spousta místa, občerstvení, čisté wc, převlékárna, beach volejbal, brouzdaliště, velký bazén";"Restaurant on site";"Not suitable for diving";"Entrance fee";"250 m";"";"Not suitable for nudists";"";""
"205596";"13.560052";"50.002518";"Vožehák";"Lake (pond)";"4.5";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205596/image-628b4977-9a8a-45c7-8396-e28c9a39c098_oksjN2J.jpg";"swimplaces:2914";"";"";"";"";"";"Rybník z jedné strany ohrazen skálou, v blízkosti kemp.";"Restaurant on site";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"205597";"13.538487";"50.029888";"Kazilka";"Lake (pond)";"4.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205597/5509213b-60d0-421f-9338-b747bebcf997.jpg";"swimplaces:2915";"";"";"";"";"";"Rybník v chatařské oblasti, kamínková pláž.";"No restaurant";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"205599";"14.779067";"50.171434";"pískovna u sedlce ";"Sand quarry";"4.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205599/b8f7764a-c5e9-418d-9e7d-a1fce491dcf9.jpg";"swimplaces:2917";"";"";"";"";"";"Taková normální paní piskovna";"No restaurant";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"205600";"14.453779";"48.823997";"Koupaliště Velešín ";"Swimming pool";"5.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205600/e28fceea-1d0d-4877-afdc-b70d536c6d9c.jpg";"swimplaces:2918";"";"";"";"";"";"Super skluzavka, místo na plavání, nízká cena";"Restaurant on site";"Suitable for diving";"Entrance fee";"Very close";"";"Not suitable for nudists";"";""
"205601";"17.462416";"49.983063";"koupaliště  nová plan";"Swimming pool";"4.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205601/7d75623d-985d-4e54-aba7-c01723ea72f3.jpg";"swimplaces:2919";"";"";"";"";"";"Malé ale hezké koupaliště ve Bosch jak vystřižené z alpských průvodců";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"";"Not suitable for nudists";"";""
"205602";"14.478929";"50.105493";"papa";"Swimming pool";"3.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205602/07cf07fd-2092-407e-ae22-5c177359c4e6.jpg";"swimplaces:2920";"";"";"";"";"";"Hhjjdjdjdj";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"";"Not suitable for nudists";"";""
"205604";"6.5726861";"46.5133328";"Park Pélican";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205604/03abe3cf-1e64-4240-b105-2f57aec9ca5c.jpg";"swimplaces:2922";"";"";"";"";"";"Nice place on the coast of Lac Léman lake. You can place your car in Avenue du Léman street for four hours.";"No restaurant";"Not suitable for diving";"No entrance fee";"100 m";"";"Not suitable for nudists";"";""
"205605";"18.0269551";"46.9044282";"Ezustpart";"Lake (pond)";"5.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205605/d036be84-3042-4806-aee5-3626e9a5acd6.jpg";"swimplaces:2923";"";"";"";"";"";"Swim in Balaton lake, rest in tree shadow or have a coffee in one of coffee bars. Public toilets available on the beach.";"Restaurant on site";"Not suitable for diving";"No entrance fee";"100 m";"";"Not suitable for nudists";"";""
"205606";"18.5674202";"43.1857549";"Klinje";"Lake (pond)";"5.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205606/ff6df1d1-96a4-48bd-bac5-6cd796e62cd9.jpg";"swimplaces:2924";"";"";"";"";"";"Wonderful place in the middle of Bosnian mountains.";"No restaurant";"Not suitable for diving";"No entrance fee";"100 m";"";"Not suitable for nudists";"";""
"205607";"13.248391";"49.899269";"Rybník Porajt";"Lake (pond)";"4.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/205607/1ddf00ad-49cb-4a68-8f1f-1d8b1bc3654f.jpg";"swimplaces:2925";"";"";"";"";"";"Voda kalnější, chaty v okolí vody, parádní občerstvení, klid, v okolí les. Doporučuji na odpolední relax! ;-)";"Restaurant on site";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
